# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_05284	CLUG_05284	CLUT_05284T0	protein_coding	0	12	6	271	0	0	0	0	120	0	0	0	6	0	0	0	0	0	12	151
CLUG_05285	CLUG_05285	CLUT_05285T0	protein_coding	0	19	5	301	0	0	0	0	132	0	0	0	5	0	0	0	0	0	19	169
CLUG_05286	CLUG_05286	CLUT_05286T0	protein_coding	0	32	3	300	0	0	0	0	165	0	0	0	3	0	0	0	0	0	32	135
CLUG_05287	CLUG_05287	CLUT_05287T0	protein_coding	2	29	5	265	0	0	0	0	90	2	0	0	5	0	0	0	0	0	29	175
CLUG_05288	CLUG_05288	CLUT_05288T0	protein_coding	0	35	2	238	0	0	0	0	103	0	0	0	2	0	0	0	0	0	35	135
CLUG_05289	CLUG_05289	CLUT_05289T0	protein_coding	0	35	23	190	0	0	0	0	84	0	0	0	23	0	0	0	0	0	35	106
CLUG_05290	CLUG_05290	CLUT_05290T0	protein_coding	0	30	4	206	0	0	0	0	106	0	0	0	4	0	0	0	0	0	30	100
CLUG_05291	CLUG_05291	CLUT_05291T0	protein_coding	0	10	4	216	0	0	0	1	103	0	0	0	3	0	0	0	0	0	10	113
CLUG_05292	CLUG_05292	CLUT_05292T0	protein_coding	0	1	14	216	0	0	0	1	114	0	0	0	13	0	0	0	0	0	1	102
CLUG_05293	CLUG_05293	CLUT_05293T0	protein_coding	0	16	4	191	0	0	0	0	111	0	0	0	4	0	0	0	0	0	16	80
CLUG_05294	CLUG_05294	CLUT_05294T0	protein_coding	1	2	9	194	0	0	0	0	106	1	0	0	9	0	0	0	0	0	2	88
CLUG_05295	CLUG_05295	CLUT_05295T0	protein_coding	0	17	9	264	1	0	0	0	150	0	0	0	8	0	0	0	0	0	17	114
CLUG_05296	CLUG_05296	CLUT_05296T0	protein_coding	0	11	8	260	0	0	0	0	109	0	0	0	8	0	0	0	0	0	11	151
CLUG_05297	CLUG_05297	CLUT_05297T0	protein_coding	0	0	6	218	0	0	0	0	69	0	0	0	6	0	0	0	0	0	0	149
CLUG_05298	CLUG_05298	CLUT_05298T0	protein_coding	0	38	11	231	0	0	0	0	154	0	0	0	11	0	0	0	0	0	38	77
CLUG_05299	CLUG_05299	CLUT_05299T0	protein_coding	0	52	15	271	0	0	0	0	140	0	0	0	15	0	0	0	0	0	52	131
CLUG_05300	CLUG_05300	CLUT_05300T0	protein_coding	0	27	8	282	0	0	0	0	153	0	0	0	8	0	0	0	0	0	27	129
CLUG_05301	CLUG_05301	CLUT_05301T0	protein_coding	0	5	1	241	0	0	0	0	117	0	0	0	1	0	0	0	0	0	5	124
CLUG_05302	CLUG_05302	CLUT_05302T0	protein_coding	0	19	15	213	0	0	0	0	86	0	0	0	15	0	0	0	0	0	19	127
CLUG_05303	CLUG_05303	CLUT_05303T0	protein_coding	0	12	1	199	0	0	0	0	67	0	0	0	1	0	0	0	0	0	12	132
CLUG_05304	CLUG_05304	CLUT_05304T0	protein_coding	0	9	1	198	0	0	0	0	126	0	0	0	1	0	0	0	0	0	9	72
CLUG_05305	CLUG_05305	CLUT_05305T0	protein_coding	0	10	1	192	0	0	0	0	116	0	0	0	1	0	0	0	0	0	10	76
CLUG_05306	CLUG_05306	CLUT_05306T0	protein_coding	0	0	0	219	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	120
CLUG_05307	CLUG_05307	CLUT_05307T0	protein_coding	0	2	0	208	0	0	0	0	151	0	0	0	0	0	0	0	0	0	2	57
CLUG_05308	CLUG_05308	CLUT_05308T0	protein_coding	0	13	7	223	0	0	0	0	69	0	0	0	7	0	0	0	0	0	13	154
CLUG_05309	CLUG_05309	CLUT_05309T0	protein_coding	0	24	6	244	0	0	0	0	168	0	0	0	6	0	0	0	0	0	24	76
CLUG_05310	CLUG_05310	CLUT_05310T0	protein_coding	0	13	0	269	0	0	0	0	118	0	0	0	0	0	0	0	0	0	13	151
CLUG_05311	CLUG_05311	CLUT_05311T0	protein_coding	1	0	9	272	0	0	0	0	150	0	0	0	9	0	0	1	0	0	0	122
CLUG_05312	CLUG_05312	CLUT_05312T0	protein_coding	0	18	0	280	0	0	0	0	117	0	0	0	0	0	0	0	0	0	18	163
CLUG_05313	CLUG_05313	CLUT_05313T0	protein_coding	0	61	11	285	0	0	0	0	154	0	0	0	11	0	0	0	0	0	61	131
CLUG_05314	CLUG_05314	CLUT_05314T0	protein_coding	0	7	2	281	0	0	0	0	155	0	0	0	2	0	0	0	0	0	7	126
CLUG_05315	CLUG_05315	CLUT_05315T0	protein_coding	0	14	3	281	0	0	0	0	121	0	0	0	3	0	0	0	0	0	14	160
CLUG_05316	CLUG_05316	CLUT_05316T0	protein_coding	0	56	12	291	0	0	0	0	116	0	0	0	12	0	0	0	0	0	56	175
CLUG_05317	CLUG_05317	CLUT_05317T0	protein_coding	0	17	0	329	0	0	0	0	167	0	0	0	0	0	0	0	0	0	17	162
CLUG_05318	CLUG_05318	CLUT_05318T0	protein_coding	2	9	4	294	0	0	1	1	122	2	0	0	2	0	0	0	0	0	9	172
CLUG_05319	CLUG_05319	CLUT_05319T0	protein_coding	0	16	5	277	0	0	0	0	106	0	0	0	5	0	0	0	0	0	16	171
CLUG_05320	CLUG_05320	CLUT_05320T0	protein_coding	0	22	7	198	0	0	0	0	121	0	0	0	7	0	0	0	0	0	22	77
CLUG_05321	CLUG_05321	CLUT_05321T0	protein_coding	4	33	8	113	0	0	0	0	91	4	0	0	8	0	1	0	0	0	33	22
CLUG_05322	CLUG_05322	CLUT_05322T0	protein_coding	0	12	2	105	0	0	0	0	101	0	0	0	2	0	0	0	0	0	12	4
CLUG_05323	CLUG_05323	CLUT_05323T0	protein_coding	1	0	1	106	0	0	0	0	106	1	0	0	1	0	0	0	0	0	0	0
CLUG_05324	CLUG_05324	CLUT_05324T0	protein_coding	0	0	0	101	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100
CLUG_05325	CLUG_05325	CLUT_05325T0	protein_coding	0	0	0	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26
CLUG_05326	CLUG_05326	CLUT_05326T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05327	CLUG_05327	CLUT_05327T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05328	CLUG_05328	CLUT_05328T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05329	CLUG_05329	CLUT_05329T0	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CLUG_05330	CLUG_05330	CLUT_05330T0	protein_coding	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11
CLUG_05331	CLUG_05331	CLUT_05331T0	protein_coding	0	0	0	13	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1
CLUG_05332	CLUG_05332	CLUT_05332T0	protein_coding	1	0	1	10	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	10
CLUG_05333	CLUG_05333	CLUT_05333T0	protein_coding	2	1	4	11	0	0	0	0	11	2	0	0	4	0	0	0	0	0	1	0
CLUG_05334	CLUG_05334	CLUT_05334T0	protein_coding	0	0	1	17	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	11
CLUG_05335	CLUG_05335	CLUT_05335T0	protein_coding	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12
CLUG_05336	CLUG_05336	CLUT_05336T0	protein_coding	4	0	2	10	0	2	0	0	10	4	0	0	0	0	0	0	0	0	0	0
CLUG_05337	CLUG_05337	CLUT_05337T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1
CLUG_05338	CLUG_05338	CLUT_05338T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1
CLUG_05339	CLUG_05339	CLUT_05339T0	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
CLUG_05340	CLUG_05340	CLUT_05340T0	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CLUG_05341	CLUG_05341	CLUT_05341T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05342	CLUG_05342	CLUT_05342T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_05343	CLUG_05343	CLUT_05343T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05349	CLUG_05349	CLUT_05349T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_05350	CLUG_05350	CLUT_05350T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05351	CLUG_05351	CLUT_05351T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLUG_05352	CLUG_05352	CLUT_05352T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05353	CLUG_05353	CLUT_05353T0	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
CLUG_05354	CLUG_05354	CLUT_05354T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05355	CLUG_05355	CLUT_05355T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CLUG_05356	CLUG_05356	CLUT_05356T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CLUG_05357	CLUG_05357	CLUT_05357T0	protein_coding	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05358	CLUG_05358	CLUT_05358T0	protein_coding	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05359	CLUG_05359	CLUT_05359T0	protein_coding	0	0	0	45	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42
CLUG_05360	CLUG_05360	CLUT_05360T0	protein_coding	0	0	0	124	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	2
CLUG_05361	CLUG_05361	CLUT_05361T0	protein_coding	0	4	2	150	0	0	0	0	148	0	0	0	2	0	0	0	0	0	4	2
CLUG_05362	CLUG_05362	CLUT_05362T0	protein_coding	0	15	2	212	0	0	0	0	178	0	0	0	2	0	0	0	0	0	15	34
CLUG_05363	CLUG_05363	CLUT_05363T0	protein_coding	0	15	5	290	0	0	0	0	156	0	0	0	5	0	0	0	0	0	15	134
CLUG_05364	CLUG_05364	CLUT_05364T0	protein_coding	0	18	3	314	0	0	0	0	139	0	0	0	3	0	0	0	0	0	18	175
CLUG_05365	CLUG_05365	CLUT_05365T0	protein_coding	2	32	7	270	1	0	0	0	108	2	0	0	6	0	0	0	0	0	32	162
CLUG_05366	CLUG_05366	CLUT_05366T0	protein_coding	0	38	3	201	0	0	0	0	137	0	0	0	3	0	0	0	0	0	38	64
CLUG_05367	CLUG_05367	CLUT_05367T0	protein_coding	0	3	5	157	0	0	0	1	49	0	0	0	4	0	0	0	0	0	3	108
CLUG_05368	CLUG_05368	CLUT_05368T0	protein_coding	0	4	0	138	0	0	0	0	75	0	0	0	0	0	0	0	0	0	4	63
CLUG_05369	CLUG_05369	CLUT_05369T0	protein_coding	0	0	3	163	0	0	0	0	99	0	0	0	3	0	0	0	0	0	0	64
CLUG_05370	CLUG_05370	CLUT_05370T0	protein_coding	0	0	0	147	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	103
CLUG_05371	CLUG_05371	CLUT_05371T0	protein_coding	1	10	5	153	0	0	0	0	112	1	0	0	5	0	0	0	0	0	10	41
CLUG_05372	CLUG_05372	CLUT_05372T0	protein_coding	0	5	1	163	0	0	0	0	61	0	0	0	1	0	0	0	0	0	5	102
CLUG_05373	CLUG_05373	CLUT_05373T0	protein_coding	0	30	16	243	0	0	0	0	146	0	0	0	16	0	0	0	0	0	30	97
CLUG_05374	CLUG_05374	CLUT_05374T0	protein_coding	0	19	4	265	0	0	0	0	108	0	0	0	4	0	0	0	0	0	19	157
CLUG_05375	CLUG_05375	CLUT_05375T0	protein_coding	0	0	3	238	0	0	0	0	103	0	0	0	3	0	0	0	0	0	0	135
CLUG_05376	CLUG_05376	CLUT_05376T0	protein_coding	0	2	1	237	0	0	0	0	135	0	0	0	1	0	0	0	0	0	2	102
CLUG_05377	CLUG_05377	CLUT_05377T0	protein_coding	2	22	7	253	0	0	0	0	106	2	0	0	7	0	0	0	0	0	22	147
CLUG_05378	CLUG_05378	CLUT_05378T0	protein_coding	0	11	0	237	0	0	0	0	126	0	0	0	0	0	0	0	0	0	11	111
CLUG_05379	CLUG_05379	CLUT_05379T0	protein_coding	6	2	34	240	1	0	0	0	102	6	0	0	33	0	0	0	0	0	2	138
CLUG_05380	CLUG_05380	CLUT_05380T0	protein_coding	0	33	5	233	0	0	0	0	130	0	0	0	5	0	0	0	0	0	33	103
CLUG_05381	CLUG_05381	CLUT_05381T0	protein_coding	0	35	8	302	0	0	0	0	147	0	0	0	8	0	0	0	0	0	35	155
CLUG_05382	CLUG_05382	CLUT_05382T0	protein_coding	0	13	2	283	0	0	0	0	184	0	0	0	2	0	0	0	0	0	13	99
CLUG_05383	CLUG_05383	CLUT_05383T0	protein_coding	0	5	4	331	0	0	1	1	190	0	0	0	2	0	0	0	0	0	5	141
CLUG_05384	CLUG_05384	CLUT_05384T0	protein_coding	0	1	1	311	0	0	0	1	139	0	0	0	0	0	0	0	0	0	1	172
CLUG_05385	CLUG_05385	CLUT_05385T0	protein_coding	0	7	2	342	0	0	0	0	162	0	0	0	2	0	0	0	0	0	7	180
CLUG_05386	CLUG_05386	CLUT_05386T0	protein_coding	0	8	2	345	0	0	0	0	184	0	0	0	2	0	0	0	0	0	8	161
CLUG_05387	CLUG_05387	CLUT_05387T0	protein_coding	4	6	6	322	0	0	0	0	157	4	0	0	6	0	0	0	0	0	6	165
CLUG_05388	CLUG_05388	CLUT_05388T0	protein_coding	0	37	24	302	0	0	1	1	149	0	0	0	22	0	0	0	0	0	37	153
CLUG_05389	CLUG_05389	CLUT_05389T0	protein_coding	0	5	7	327	0	0	0	0	171	0	0	0	7	0	0	0	0	0	5	156
CLUG_05390	CLUG_05390	CLUT_05390T0	protein_coding	0	7	3	327	0	0	0	0	166	0	0	0	3	0	0	0	0	0	7	161
CLUG_05391	CLUG_05391	CLUT_05391T0	protein_coding	0	13	2	303	0	0	0	0	132	0	0	0	2	0	0	0	0	0	13	171
CLUG_05392	CLUG_05392	CLUT_05392T0	protein_coding	0	46	11	346	0	0	1	1	178	0	0	0	9	0	0	0	0	0	46	168
CLUG_05393	CLUG_05393	CLUT_05393T0	protein_coding	0	13	2	329	0	0	0	0	130	0	0	0	2	0	0	0	0	0	13	199
CLUG_05394	CLUG_05394	CLUT_05394T0	protein_coding	1	9	6	300	0	0	0	0	138	0	0	0	6	1	0	1	0	1	8	162
CLUG_05395	CLUG_05395	CLUT_05395T0	protein_coding	0	3	0	309	0	0	0	0	146	0	0	0	0	0	0	0	0	0	3	163
CLUG_05396	CLUG_05396	CLUT_05396T0	protein_coding	1	15	11	293	1	0	2	1	94	1	0	0	7	0	0	0	0	0	15	199
CLUG_05397	CLUG_05397	CLUT_05397T0	protein_coding	0	17	0	212	0	0	0	0	77	0	0	0	0	0	0	0	0	0	17	135
CLUG_05398	CLUG_05398	CLUT_05398T0	protein_coding	0	11	1	204	0	0	0	0	102	0	0	0	1	0	0	0	0	0	11	102
CLUG_05399	CLUG_05399	CLUT_05399T0	protein_coding	0	12	2	265	0	0	0	0	79	0	0	0	2	0	0	0	0	0	12	186
CLUG_05400	CLUG_05400	CLUT_05400T0	protein_coding	0	5	0	262	0	0	0	0	105	0	0	0	0	0	0	0	0	0	5	157
CLUG_05401	CLUG_05401	CLUT_05401T0	protein_coding	0	17	1	281	0	0	0	0	187	0	0	0	1	0	0	0	0	0	17	94
CLUG_05402	CLUG_05402	CLUT_05402T0	protein_coding	0	3	1	258	0	0	0	0	105	0	0	0	1	0	0	0	0	0	3	153
CLUG_05403	CLUG_05403	CLUT_05403T0	protein_coding	0	2	0	233	0	0	0	0	129	0	0	0	0	0	0	0	0	0	2	104
CLUG_05404	CLUG_05404	CLUT_05404T0	protein_coding	0	5	1	221	0	0	0	0	93	0	0	0	1	0	0	0	0	0	5	128
CLUG_05405	CLUG_05405	CLUT_05405T0	protein_coding	0	9	5	203	0	0	0	0	116	0	0	0	5	0	0	0	0	0	9	87
CLUG_05406	CLUG_05406	CLUT_05406T0	protein_coding	2	2	0	188	0	0	0	0	105	2	0	0	0	0	0	0	0	0	2	83
CLUG_05407	CLUG_05407	CLUT_05407T0	protein_coding	2	0	2	189	0	0	0	0	85	2	0	0	2	0	0	0	0	0	0	104
CLUG_05408	CLUG_05408	CLUT_05408T0	protein_coding	0	50	7	214	0	0	0	0	88	0	0	0	7	0	0	0	0	0	50	126
CLUG_05409	CLUG_05409	CLUT_05409T0	protein_coding	0	18	3	154	0	0	0	0	88	0	0	0	3	0	0	0	0	0	18	66
CLUG_05410	CLUG_05410	CLUT_05410T0	protein_coding	0	10	2	123	0	0	0	0	21	0	0	0	2	0	0	0	0	0	10	102
CLUG_05411	CLUG_05411	CLUT_05411T0	protein_coding	1	0	0	104	0	0	0	0	96	1	0	0	0	0	0	0	0	0	0	8
CLUG_05412	CLUG_05412	CLUT_05412T0	protein_coding	0	3	2	70	0	0	0	0	4	0	0	0	2	0	0	0	0	0	3	66
CLUG_05413	CLUG_05413	CLUT_05413T0	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7
CLUG_05414	CLUG_05414	CLUT_05414T0	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2
CLUG_05415	CLUG_05415	CLUT_05415T0	protein_coding	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6
CLUG_05416	CLUG_05416	CLUT_05416T0	protein_coding	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4
CLUG_05417	CLUG_05417	CLUT_05417T0	protein_coding	0	0	1	7	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	5
CLUG_05418	CLUG_05418	CLUT_05418T0	protein_coding	0	1	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	3
CLUG_05419	CLUG_05419	CLUT_05419T0	protein_coding	0	1	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	6
CLUG_05420	CLUG_05420	CLUT_05420T0	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6
CLUG_05421	CLUG_05421	CLUT_05421T0	protein_coding	0	0	1	6	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CLUG_05422	CLUG_05422	CLUT_05422T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CLUG_05423	CLUG_05423	CLUT_05423T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05424	CLUG_05424	CLUT_05424T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
CLUG_05425	CLUG_05425	CLUT_05425T0	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4
CLUG_05426	CLUG_05426	CLUT_05426T0	protein_coding	0	1	2	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1
CLUG_05427	CLUG_05427	CLUT_05427T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3
CLUG_05428	CLUG_05428	CLUT_05428T0	protein_coding	0	0	0	43	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	4
CLUG_05429	CLUG_05429	CLUT_05429T0	protein_coding	0	9	2	70	0	0	0	0	69	0	0	0	2	0	0	0	0	0	9	1
CLUG_05430	CLUG_05430	CLUT_05430T0	protein_coding	0	0	0	94	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	16
CLUG_05431	CLUG_05431	CLUT_05431T0	protein_coding	0	22	7	98	0	0	0	0	16	0	0	0	7	0	0	0	0	0	22	82
CLUG_05432	CLUG_05432	CLUT_05432T0	protein_coding	0	17	1	134	0	0	0	0	58	0	0	0	1	0	0	0	0	0	17	76
CLUG_05433	CLUG_05433	CLUT_05433T0	protein_coding	4	3	14	186	0	0	0	0	110	3	0	0	14	0	0	2	0	0	3	76
CLUG_05434	CLUG_05434	CLUT_05434T0	protein_coding	0	4	0	196	0	0	0	0	76	0	0	0	0	0	0	0	0	0	4	120
CLUG_05435	CLUG_05435	CLUT_05435T0	protein_coding	1	2	7	192	0	1	0	0	101	0	0	0	6	0	0	1	0	0	2	91
CLUG_05436	CLUG_05436	CLUT_05436T0	protein_coding	0	0	0	193	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	90
CLUG_05437	CLUG_05437	CLUT_05437T0	protein_coding	1	6	1	172	0	0	0	0	81	1	0	0	1	0	1	0	0	0	6	91
CLUG_05438	CLUG_05438	CLUT_05438T0	protein_coding	2	0	10	146	0	0	0	0	77	1	0	0	10	0	0	1	0	0	0	69
CLUG_05439	CLUG_05439	CLUT_05439T0	protein_coding	0	2	1	146	0	0	0	0	69	0	0	0	1	0	0	0	0	0	2	77
CLUG_05440	CLUG_05440	CLUT_05440T0	protein_coding	0	12	1	123	0	0	0	0	121	0	0	0	1	0	0	0	0	0	12	2
CLUG_05441	CLUG_05441	CLUT_05441T0	protein_coding	0	0	0	31	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	28
CLUG_05442	CLUG_05442	CLUT_05442T0	protein_coding	0	0	0	145	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	1
CLUG_05443	CLUG_05443	CLUT_05443T0	protein_coding	0	12	0	173	0	0	0	0	4	0	0	0	0	0	0	0	0	0	12	169
CLUG_05444	CLUG_05444	CLUT_05444T0	protein_coding	0	15	7	215	0	1	0	0	20	0	0	0	6	0	0	0	0	0	15	195
CLUG_05445	CLUG_05445	CLUT_05445T0	protein_coding	1	2	5	266	0	0	0	0	173	1	0	0	5	0	0	0	0	0	2	93
CLUG_05446	CLUG_05446	CLUT_05446T0	protein_coding	0	5	1	263	0	0	0	0	94	0	0	0	1	0	0	0	0	0	5	169
CLUG_05447	CLUG_05447	CLUT_05447T0	protein_coding	6	3	8	217	1	0	0	0	23	4	0	0	7	0	0	3	0	0	3	194
CLUG_05448	CLUG_05448	CLUT_05448T0	protein_coding	0	16	1	194	0	0	0	0	4	0	0	0	1	0	0	0	0	0	16	190
CLUG_05449	CLUG_05449	CLUT_05449T0	protein_coding	0	0	0	107	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	97
CLUG_05450	CLUG_05450	CLUT_05450T0	protein_coding	4	4	1	92	0	0	0	0	77	4	0	0	1	0	0	0	0	0	4	15
CLUG_05451	CLUG_05451	CLUT_05451T0	protein_coding	0	5	1	158	0	0	0	0	149	0	0	0	1	0	0	0	0	0	5	9
CLUG_05452	CLUG_05452	CLUT_05452T0	protein_coding	11	20	18	162	1	0	5	1	114	11	0	0	11	0	0	0	0	0	20	48
CLUG_05453	CLUG_05453	CLUT_05453T0	protein_coding	3	2	8	192	0	0	2	0	116	2	0	0	6	0	1	0	0	0	2	76
CLUG_05454	CLUG_05454	CLUT_05454T0	protein_coding	1	12	5	233	0	1	0	0	93	1	0	0	4	0	0	0	0	0	12	140
CLUG_05455	CLUG_05455	CLUT_05455T0	protein_coding	0	23	5	241	0	0	0	0	111	0	0	0	5	0	0	0	0	0	23	130
CLUG_05456	CLUG_05456	CLUT_05456T0	protein_coding	0	8	3	254	0	0	0	0	115	0	0	0	3	0	0	0	0	0	8	139
CLUG_05457	CLUG_05457	CLUT_05457T0	protein_coding	0	9	3	240	0	0	0	0	146	0	0	0	3	0	0	0	0	0	9	94
CLUG_05458	CLUG_05458	CLUT_05458T0	protein_coding	0	6	0	303	0	0	0	0	94	0	0	0	0	0	0	0	0	0	6	209
CLUG_05459	CLUG_05459	CLUT_05459T0	protein_coding	8	8	7	311	0	1	0	0	125	7	0	0	7	1	0	0	1	0	8	186
CLUG_05460	CLUG_05460	CLUT_05460T0	protein_coding	0	0	8	322	0	0	0	0	186	0	0	0	8	0	0	0	0	0	0	136
CLUG_05461	CLUG_05461	CLUT_05461T0	protein_coding	1	2	5	322	0	0	0	0	186	0	0	0	5	0	1	0	0	0	2	136
CLUG_05462	CLUG_05462	CLUT_05462T0	protein_coding	4	0	8	342	0	0	0	0	140	3	0	0	8	0	0	1	0	0	0	202
CLUG_05463	CLUG_05463	CLUT_05463T0	protein_coding	2	0	5	363	0	0	1	1	139	2	0	0	3	0	0	0	0	0	0	224
CLUG_05464	CLUG_05464	CLUT_05464T0	protein_coding	0	2	1	364	0	0	0	0	227	0	0	0	1	0	0	0	0	0	2	137
CLUG_05465	CLUG_05465	CLUT_05465T0	protein_coding	0	19	4	204	0	0	0	0	59	0	0	0	4	0	0	0	0	0	19	145
CLUG_05466	CLUG_05466	CLUT_05466T0	protein_coding	0	9	4	156	0	0	0	0	43	0	0	0	4	0	0	0	0	0	9	113
CLUG_05467	CLUG_05467	CLUT_05467T0	protein_coding	0	0	0	167	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	101
CLUG_05468	CLUG_05468	CLUT_05468T0	protein_coding	0	0	0	163	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	62
CLUG_05469	CLUG_05469	CLUT_05469T0	protein_coding	0	27	9	152	0	0	0	0	77	0	0	0	9	0	0	0	0	0	27	75
CLUG_05470	CLUG_05470	CLUT_05470T0	protein_coding	0	17	9	171	0	0	0	0	62	0	0	0	9	0	0	0	0	0	17	109
CLUG_05471	CLUG_05471	CLUT_05471T0	protein_coding	0	5	0	166	0	0	0	0	94	0	0	0	0	0	0	0	0	0	5	72
CLUG_05472	CLUG_05472	CLUT_05472T0	protein_coding	0	14	2	157	0	0	0	0	77	0	0	0	2	0	0	0	0	0	14	80
CLUG_05473	CLUG_05473	CLUT_05473T0	protein_coding	0	38	1	202	0	0	0	0	134	0	0	0	1	0	0	0	0	0	38	68
CLUG_05474	CLUG_05474	CLUT_05474T0	protein_coding	0	5	7	197	0	0	0	0	90	0	0	0	7	0	0	0	0	0	5	107
CLUG_05475	CLUG_05475	CLUT_05475T0	protein_coding	0	25	15	225	0	0	1	3	129	0	0	0	11	0	0	0	0	0	25	96
CLUG_05476	CLUG_05476	CLUT_05476T0	protein_coding	0	13	9	225	0	0	1	2	95	0	0	0	6	0	0	0	0	0	13	130
CLUG_05477	CLUG_05477	CLUT_05477T0	protein_coding	2	4	2	137	0	0	0	0	88	1	0	0	2	1	0	0	1	0	4	49
